,Execution Date,Signal Date,Portfolio,Ticker,Target Weight,Training Observations
881,2025-11-03,2025-10-31,Current Equal Weight,TCS.NS,0.1,756
882,2025-11-03,2025-10-31,Current Equal Weight,HINDUNILVR.NS,0.1,756
883,2025-11-03,2025-10-31,Current Equal Weight,SUNPHARMA.NS,0.1,756
884,2025-11-03,2025-10-31,Current Equal Weight,POWERGRID.NS,0.1,756
885,2025-11-03,2025-10-31,Current Equal Weight,BHARTIARTL.NS,0.1,756
886,2025-11-03,2025-10-31,Current Equal Weight,LT.NS,0.1,756
887,2025-11-03,2025-10-31,Current Equal Weight,M&M.NS,0.1,756
888,2025-11-03,2025-10-31,Current Equal Weight,BEL.NS,0.1,756
889,2025-11-03,2025-10-31,Current Equal Weight,TRENT.NS,0.1,756
890,2025-11-03,2025-10-31,Minimum Volatility,HDFCBANK.NS,0.19720433347559957,756
891,2025-11-03,2025-10-31,Minimum Volatility,TCS.NS,0.1679710794010327,756
892,2025-11-03,2025-10-31,Minimum Volatility,HINDUNILVR.NS,0.2,756
893,2025-11-03,2025-10-31,Minimum Volatility,SUNPHARMA.NS,0.2,756
894,2025-11-03,2025-10-31,Minimum Volatility,POWERGRID.NS,0.05508553811722921,756
895,2025-11-03,2025-10-31,Minimum Volatility,BHARTIARTL.NS,0.11594953920101286,756
896,2025-11-03,2025-10-31,Minimum Volatility,LT.NS,0.047757338676578415,756
897,2025-11-03,2025-10-31,Minimum Volatility,M&M.NS,0.0,756
898,2025-11-03,2025-10-31,Minimum Volatility,BEL.NS,0.0,756
899,2025-11-03,2025-10-31,Minimum Volatility,TRENT.NS,0.016032171128547237,756
900,2025-11-03,2025-10-31,Maximum Sharpe,HDFCBANK.NS,0.10305174655553574,756
901,2025-11-03,2025-10-31,Maximum Sharpe,TCS.NS,0.006544645200169602,756
902,2025-11-03,2025-10-31,Maximum Sharpe,HINDUNILVR.NS,0.09283333444056649,756
903,2025-11-03,2025-10-31,Maximum Sharpe,SUNPHARMA.NS,0.2,756
904,2025-11-03,2025-10-31,Maximum Sharpe,POWERGRID.NS,0.040747488753652854,756
905,2025-11-03,2025-10-31,Maximum Sharpe,BHARTIARTL.NS,0.2,756
906,2025-11-03,2025-10-31,Maximum Sharpe,LT.NS,0.07394390269083416,756
907,2025-11-03,2025-10-31,Maximum Sharpe,M&M.NS,0.0825508415060294,756
908,2025-11-03,2025-10-31,Maximum Sharpe,BEL.NS,0.11509771656780148,756
909,2025-11-03,2025-10-31,Maximum Sharpe,TRENT.NS,0.0852303242854103,756
910,2025-11-03,2025-10-31,Risk Parity,HDFCBANK.NS,0.1192079619889655,756
911,2025-11-03,2025-10-31,Risk Parity,TCS.NS,0.12202784286806212,756
912,2025-11-03,2025-10-31,Risk Parity,HINDUNILVR.NS,0.15405457923056956,756
913,2025-11-03,2025-10-31,Risk Parity,SUNPHARMA.NS,0.13037498715920826,756
914,2025-11-03,2025-10-31,Risk Parity,POWERGRID.NS,0.08176991539745569,756
915,2025-11-03,2025-10-31,Risk Parity,BHARTIARTL.NS,0.104399769310794,756
916,2025-11-03,2025-10-31,Risk Parity,LT.NS,0.08454126421827302,756
917,2025-11-03,2025-10-31,Risk Parity,M&M.NS,0.07187137041615423,756
918,2025-11-03,2025-10-31,Risk Parity,BEL.NS,0.06389052224594984,756
919,2025-11-03,2025-10-31,Risk Parity,TRENT.NS,0.0678617871645679,756
920,2025-12-01,2025-11-28,Current Equal Weight,HDFCBANK.NS,0.1,756
921,2025-12-01,2025-11-28,Current Equal Weight,TCS.NS,0.1,756
922,2025-12-01,2025-11-28,Current Equal Weight,HINDUNILVR.NS,0.1,756
923,2025-12-01,2025-11-28,Current Equal Weight,SUNPHARMA.NS,0.1,756
924,2025-12-01,2025-11-28,Current Equal Weight,POWERGRID.NS,0.1,756
925,2025-12-01,2025-11-28,Current Equal Weight,BHARTIARTL.NS,0.1,756
926,2025-12-01,2025-11-28,Current Equal Weight,LT.NS,0.1,756
927,2025-12-01,2025-11-28,Current Equal Weight,M&M.NS,0.1,756
928,2025-12-01,2025-11-28,Current Equal Weight,BEL.NS,0.1,756
929,2025-12-01,2025-11-28,Current Equal Weight,TRENT.NS,0.1,756
930,2025-12-01,2025-11-28,Minimum Volatility,HDFCBANK.NS,0.1985828641885488,756
931,2025-12-01,2025-11-28,Minimum Volatility,TCS.NS,0.16367643657798792,756
932,2025-12-01,2025-11-28,Minimum Volatility,HINDUNILVR.NS,0.2,756
933,2025-12-01,2025-11-28,Minimum Volatility,SUNPHARMA.NS,0.2,756
934,2025-12-01,2025-11-28,Minimum Volatility,POWERGRID.NS,0.055762051082720546,756
935,2025-12-01,2025-11-28,Minimum Volatility,BHARTIARTL.NS,0.11672087643662646,756
936,2025-12-01,2025-11-28,Minimum Volatility,LT.NS,0.047334722498698384,756
937,2025-12-01,2025-11-28,Minimum Volatility,M&M.NS,0.0,756
938,2025-12-01,2025-11-28,Minimum Volatility,BEL.NS,0.0,756
939,2025-12-01,2025-11-28,Minimum Volatility,TRENT.NS,0.017923049215417833,756
940,2025-12-01,2025-11-28,Maximum Sharpe,HDFCBANK.NS,0.09429871527523603,756
941,2025-12-01,2025-11-28,Maximum Sharpe,TCS.NS,0.001507990324843657,756
942,2025-12-01,2025-11-28,Maximum Sharpe,HINDUNILVR.NS,0.10736811880277773,756
943,2025-12-01,2025-11-28,Maximum Sharpe,SUNPHARMA.NS,0.2,756
944,2025-12-01,2025-11-28,Maximum Sharpe,POWERGRID.NS,0.014443980004905519,756
945,2025-12-01,2025-11-28,Maximum Sharpe,BHARTIARTL.NS,0.19999999999999998,756
946,2025-12-01,2025-11-28,Maximum Sharpe,LT.NS,0.0827199619370614,756
947,2025-12-01,2025-11-28,Maximum Sharpe,M&M.NS,0.0991240297547386,756
948,2025-12-01,2025-11-28,Maximum Sharpe,BEL.NS,0.1240809209129329,756
949,2025-12-01,2025-11-28,Maximum Sharpe,TRENT.NS,0.07645628298750426,756
950,2025-12-01,2025-11-28,Risk Parity,HDFCBANK.NS,0.11929669853217477,756
951,2025-12-01,2025-11-28,Risk Parity,TCS.NS,0.12137721411417308,756
952,2025-12-01,2025-11-28,Risk Parity,HINDUNILVR.NS,0.15442487333053548,756
953,2025-12-01,2025-11-28,Risk Parity,SUNPHARMA.NS,0.12990667143201057,756
954,2025-12-01,2025-11-28,Risk Parity,POWERGRID.NS,0.08169904515149302,756
955,2025-12-01,2025-11-28,Risk Parity,BHARTIARTL.NS,0.10533400738230736,756
956,2025-12-01,2025-11-28,Risk Parity,LT.NS,0.08451238659307032,756
957,2025-12-01,2025-11-28,Risk Parity,M&M.NS,0.07159937825726462,756
958,2025-12-01,2025-11-28,Risk Parity,BEL.NS,0.06381491042682656,756
959,2025-12-01,2025-11-28,Risk Parity,TRENT.NS,0.06803481478014428,756
960,2026-01-01,2025-12-31,Current Equal Weight,HDFCBANK.NS,0.1,756
961,2026-01-01,2025-12-31,Current Equal Weight,TCS.NS,0.1,756
962,2026-01-01,2025-12-31,Current Equal Weight,HINDUNILVR.NS,0.1,756
963,2026-01-01,2025-12-31,Current Equal Weight,SUNPHARMA.NS,0.1,756
964,2026-01-01,2025-12-31,Current Equal Weight,POWERGRID.NS,0.1,756
965,2026-01-01,2025-12-31,Current Equal Weight,BHARTIARTL.NS,0.1,756
966,2026-01-01,2025-12-31,Current Equal Weight,LT.NS,0.1,756
967,2026-01-01,2025-12-31,Current Equal Weight,M&M.NS,0.1,756
968,2026-01-01,2025-12-31,Current Equal Weight,BEL.NS,0.1,756
969,2026-01-01,2025-12-31,Current Equal Weight,TRENT.NS,0.1,756
970,2026-01-01,2025-12-31,Minimum Volatility,HDFCBANK.NS,0.2,756
971,2026-01-01,2025-12-31,Minimum Volatility,TCS.NS,0.17040194977082918,756
972,2026-01-01,2025-12-31,Minimum Volatility,HINDUNILVR.NS,0.2,756
973,2026-01-01,2025-12-31,Minimum Volatility,SUNPHARMA.NS,0.2,756
974,2026-01-01,2025-12-31,Minimum Volatility,POWERGRID.NS,0.05681943137804553,756
975,2026-01-01,2025-12-31,Minimum Volatility,BHARTIARTL.NS,0.11215763596429358,756
976,2026-01-01,2025-12-31,Minimum Volatility,LT.NS,0.047104515673484074,756
977,2026-01-01,2025-12-31,Minimum Volatility,M&M.NS,0.0,756
978,2026-01-01,2025-12-31,Minimum Volatility,BEL.NS,0.0,756
979,2026-01-01,2025-12-31,Minimum Volatility,TRENT.NS,0.013516467213347639,756
980,2026-01-01,2025-12-31,Maximum Sharpe,HDFCBANK.NS,0.06677817759315759,756
981,2026-01-01,2025-12-31,Maximum Sharpe,TCS.NS,0.013438212999506344,756
982,2026-01-01,2025-12-31,Maximum Sharpe,HINDUNILVR.NS,0.05700033802899787,756
983,2026-01-01,2025-12-31,Maximum Sharpe,SUNPHARMA.NS,0.2,756
984,2026-01-01,2025-12-31,Maximum Sharpe,POWERGRID.NS,0.0270364487692088,756
985,2026-01-01,2025-12-31,Maximum Sharpe,BHARTIARTL.NS,0.2,756
986,2026-01-01,2025-12-31,Maximum Sharpe,LT.NS,0.06929546419351312,756
987,2026-01-01,2025-12-31,Maximum Sharpe,M&M.NS,0.13797391988160007,756
988,2026-01-01,2025-12-31,Maximum Sharpe,BEL.NS,0.13838266167159077,756
989,2026-01-01,2025-12-31,Maximum Sharpe,TRENT.NS,0.09009477686242534,756
990,2026-01-01,2025-12-31,Risk Parity,HDFCBANK.NS,0.12043030293900202,756
991,2026-01-01,2025-12-31,Risk Parity,TCS.NS,0.12281554238602256,756
992,2026-01-01,2025-12-31,Risk Parity,HINDUNILVR.NS,0.15464397659277834,756
993,2026-01-01,2025-12-31,Risk Parity,SUNPHARMA.NS,0.12980104231851386,756
994,2026-01-01,2025-12-31,Risk Parity,POWERGRID.NS,0.08189653014568844,756
995,2026-01-01,2025-12-31,Risk Parity,BHARTIARTL.NS,0.10424811282384917,756
996,2026-01-01,2025-12-31,Risk Parity,LT.NS,0.08442803140315325,756
997,2026-01-01,2025-12-31,Risk Parity,M&M.NS,0.07193010048756836,756
998,2026-01-01,2025-12-31,Risk Parity,BEL.NS,0.0627807617786446,756
999,2026-01-01,2025-12-31,Risk Parity,TRENT.NS,0.0670255991247795,756
1000,2026-02-02,2026-01-30,Current Equal Weight,HDFCBANK.NS,0.1,756
1001,2026-02-02,2026-01-30,Current Equal Weight,TCS.NS,0.1,756
1002,2026-02-02,2026-01-30,Current Equal Weight,HINDUNILVR.NS,0.1,756
1003,2026-02-02,2026-01-30,Current Equal Weight,SUNPHARMA.NS,0.1,756
1004,2026-02-02,2026-01-30,Current Equal Weight,POWERGRID.NS,0.1,756
1005,2026-02-02,2026-01-30,Current Equal Weight,BHARTIARTL.NS,0.1,756
1006,2026-02-02,2026-01-30,Current Equal Weight,LT.NS,0.1,756
1007,2026-02-02,2026-01-30,Current Equal Weight,M&M.NS,0.1,756
1008,2026-02-02,2026-01-30,Current Equal Weight,BEL.NS,0.1,756
1009,2026-02-02,2026-01-30,Current Equal Weight,TRENT.NS,0.1,756
1010,2026-02-02,2026-01-30,Minimum Volatility,HDFCBANK.NS,0.2,756
1011,2026-02-02,2026-01-30,Minimum Volatility,TCS.NS,0.1629251583421879,756
1012,2026-02-02,2026-01-30,Minimum Volatility,HINDUNILVR.NS,0.2,756
1013,2026-02-02,2026-01-30,Minimum Volatility,SUNPHARMA.NS,0.2,756
1014,2026-02-02,2026-01-30,Minimum Volatility,POWERGRID.NS,0.058608215858988955,756
1015,2026-02-02,2026-01-30,Minimum Volatility,BHARTIARTL.NS,0.1144371992275528,756
1016,2026-02-02,2026-01-30,Minimum Volatility,LT.NS,0.049235249291957286,756
1017,2026-02-02,2026-01-30,Minimum Volatility,M&M.NS,0.0,756
1018,2026-02-02,2026-01-30,Minimum Volatility,BEL.NS,0.0,756
1019,2026-02-02,2026-01-30,Minimum Volatility,TRENT.NS,0.014794177279313056,756
1020,2026-02-02,2026-01-30,Maximum Sharpe,HDFCBANK.NS,0.03949222335924845,756
1021,2026-02-02,2026-01-30,Maximum Sharpe,TCS.NS,0.024170696016326102,756
1022,2026-02-02,2026-01-30,Maximum Sharpe,HINDUNILVR.NS,0.0823825986761283,756
1023,2026-02-02,2026-01-30,Maximum Sharpe,SUNPHARMA.NS,0.2,756
1024,2026-02-02,2026-01-30,Maximum Sharpe,POWERGRID.NS,0.02881271471350732,756
1025,2026-02-02,2026-01-30,Maximum Sharpe,BHARTIARTL.NS,0.2,756
1026,2026-02-02,2026-01-30,Maximum Sharpe,LT.NS,0.061084870765188225,756
1027,2026-02-02,2026-01-30,Maximum Sharpe,M&M.NS,0.13164499414443467,756
1028,2026-02-02,2026-01-30,Maximum Sharpe,BEL.NS,0.19592555306301745,756
1029,2026-02-02,2026-01-30,Maximum Sharpe,TRENT.NS,0.0364863492621495,756
1030,2026-02-02,2026-01-30,Risk Parity,HDFCBANK.NS,0.12163667324651986,756
1031,2026-02-02,2026-01-30,Risk Parity,TCS.NS,0.12276936294419014,756
1032,2026-02-02,2026-01-30,Risk Parity,HINDUNILVR.NS,0.152858950471261,756
1033,2026-02-02,2026-01-30,Risk Parity,SUNPHARMA.NS,0.12711138936982455,756
1034,2026-02-02,2026-01-30,Risk Parity,POWERGRID.NS,0.08311333841105342,756
1035,2026-02-02,2026-01-30,Risk Parity,BHARTIARTL.NS,0.10600656308419602,756
1036,2026-02-02,2026-01-30,Risk Parity,LT.NS,0.08552754169735638,756
1037,2026-02-02,2026-01-30,Risk Parity,M&M.NS,0.07327501707269828,756
1038,2026-02-02,2026-01-30,Risk Parity,BEL.NS,0.06384023805344755,756
1039,2026-02-02,2026-01-30,Risk Parity,TRENT.NS,0.06386092564945295,756
1040,2026-03-02,2026-02-27,Current Equal Weight,HDFCBANK.NS,0.1,756
1041,2026-03-02,2026-02-27,Current Equal Weight,TCS.NS,0.1,756
1042,2026-03-02,2026-02-27,Current Equal Weight,HINDUNILVR.NS,0.1,756
1043,2026-03-02,2026-02-27,Current Equal Weight,SUNPHARMA.NS,0.1,756
1044,2026-03-02,2026-02-27,Current Equal Weight,POWERGRID.NS,0.1,756
1045,2026-03-02,2026-02-27,Current Equal Weight,BHARTIARTL.NS,0.1,756
1046,2026-03-02,2026-02-27,Current Equal Weight,LT.NS,0.1,756
1047,2026-03-02,2026-02-27,Current Equal Weight,M&M.NS,0.1,756
1048,2026-03-02,2026-02-27,Current Equal Weight,BEL.NS,0.1,756
1049,2026-03-02,2026-02-27,Current Equal Weight,TRENT.NS,0.1,756
1050,2026-03-02,2026-02-27,Minimum Volatility,HDFCBANK.NS,0.2,756
1051,2026-03-02,2026-02-27,Minimum Volatility,TCS.NS,0.155976476271964,756
1052,2026-03-02,2026-02-27,Minimum Volatility,HINDUNILVR.NS,0.2,756
1053,2026-03-02,2026-02-27,Minimum Volatility,SUNPHARMA.NS,0.2,756
1054,2026-03-02,2026-02-27,Minimum Volatility,POWERGRID.NS,0.04565819662215224,756
1055,2026-03-02,2026-02-27,Minimum Volatility,BHARTIARTL.NS,0.12373235221662177,756
1056,2026-03-02,2026-02-27,Minimum Volatility,LT.NS,0.056007946523226576,756
1057,2026-03-02,2026-02-27,Minimum Volatility,M&M.NS,0.0,756
1058,2026-03-02,2026-02-27,Minimum Volatility,BEL.NS,0.001840671981470433,756
1059,2026-03-02,2026-02-27,Minimum Volatility,TRENT.NS,0.01678435638456505,756
1060,2026-03-02,2026-02-27,Maximum Sharpe,HDFCBANK.NS,0.0,756
1061,2026-03-02,2026-02-27,Maximum Sharpe,TCS.NS,0.0,756
1062,2026-03-02,2026-02-27,Maximum Sharpe,HINDUNILVR.NS,0.08064063179083947,756
1063,2026-03-02,2026-02-27,Maximum Sharpe,SUNPHARMA.NS,0.2,756
1064,2026-03-02,2026-02-27,Maximum Sharpe,POWERGRID.NS,0.06706231164593134,756
1065,2026-03-02,2026-02-27,Maximum Sharpe,BHARTIARTL.NS,0.2,756
1066,2026-03-02,2026-02-27,Maximum Sharpe,LT.NS,0.08995450793292366,756
1067,2026-03-02,2026-02-27,Maximum Sharpe,M&M.NS,0.11767118419866296,756
1068,2026-03-02,2026-02-27,Maximum Sharpe,BEL.NS,0.2,756
1069,2026-03-02,2026-02-27,Maximum Sharpe,TRENT.NS,0.044671364431642546,756
1070,2026-03-02,2026-02-27,Risk Parity,HDFCBANK.NS,0.12221937532664899,756
1071,2026-03-02,2026-02-27,Risk Parity,TCS.NS,0.12090165744369656,756
1072,2026-03-02,2026-02-27,Risk Parity,HINDUNILVR.NS,0.15335831478110912,756
1073,2026-03-02,2026-02-27,Risk Parity,SUNPHARMA.NS,0.12511374616077714,756
1074,2026-03-02,2026-02-27,Risk Parity,POWERGRID.NS,0.08141957236539087,756
1075,2026-03-02,2026-02-27,Risk Parity,BHARTIARTL.NS,0.10745896117462177,756
1076,2026-03-02,2026-02-27,Risk Parity,LT.NS,0.08628836231406774,756
1077,2026-03-02,2026-02-27,Risk Parity,M&M.NS,0.07352867350329828,756
1078,2026-03-02,2026-02-27,Risk Parity,BEL.NS,0.06537934532855587,756
1079,2026-03-02,2026-02-27,Risk Parity,TRENT.NS,0.0643319916018336,756
1080,2026-04-01,2026-03-30,Current Equal Weight,HDFCBANK.NS,0.1,756
1081,2026-04-01,2026-03-30,Current Equal Weight,TCS.NS,0.1,756
1082,2026-04-01,2026-03-30,Current Equal Weight,HINDUNILVR.NS,0.1,756
1083,2026-04-01,2026-03-30,Current Equal Weight,SUNPHARMA.NS,0.1,756
1084,2026-04-01,2026-03-30,Current Equal Weight,POWERGRID.NS,0.1,756
1085,2026-04-01,2026-03-30,Current Equal Weight,BHARTIARTL.NS,0.1,756
1086,2026-04-01,2026-03-30,Current Equal Weight,LT.NS,0.1,756
1087,2026-04-01,2026-03-30,Current Equal Weight,M&M.NS,0.1,756
1088,2026-04-01,2026-03-30,Current Equal Weight,BEL.NS,0.1,756
1089,2026-04-01,2026-03-30,Current Equal Weight,TRENT.NS,0.1,756
1090,2026-04-01,2026-03-30,Minimum Volatility,HDFCBANK.NS,0.1916753816887407,756
1091,2026-04-01,2026-03-30,Minimum Volatility,TCS.NS,0.16941224398242555,756
1092,2026-04-01,2026-03-30,Minimum Volatility,HINDUNILVR.NS,0.19999999999999996,756
1093,2026-04-01,2026-03-30,Minimum Volatility,SUNPHARMA.NS,0.19999999999999996,756
1094,2026-04-01,2026-03-30,Minimum Volatility,POWERGRID.NS,0.06390597515809306,756
1095,2026-04-01,2026-03-30,Minimum Volatility,BHARTIARTL.NS,0.13385197999951054,756
1096,2026-04-01,2026-03-30,Minimum Volatility,LT.NS,0.02599309021285538,756
1097,2026-04-01,2026-03-30,Minimum Volatility,M&M.NS,0.0,756
1098,2026-04-01,2026-03-30,Minimum Volatility,BEL.NS,0.004061206484859664,756
1099,2026-04-01,2026-03-30,Minimum Volatility,TRENT.NS,0.011100122473515064,756
1100,2026-04-01,2026-03-30,Maximum Sharpe,HDFCBANK.NS,0.0,756
1101,2026-04-01,2026-03-30,Maximum Sharpe,TCS.NS,0.0,756
1102,2026-04-01,2026-03-30,Maximum Sharpe,HINDUNILVR.NS,0.05980360090697029,756
1103,2026-04-01,2026-03-30,Maximum Sharpe,SUNPHARMA.NS,0.19999999999999998,756
1104,2026-04-01,2026-03-30,Maximum Sharpe,POWERGRID.NS,0.1294950183545214,756
1105,2026-04-01,2026-03-30,Maximum Sharpe,BHARTIARTL.NS,0.19999999999999982,756
1106,2026-04-01,2026-03-30,Maximum Sharpe,LT.NS,0.02986489568390323,756
1107,2026-04-01,2026-03-30,Maximum Sharpe,M&M.NS,0.14937397206974623,756
1108,2026-04-01,2026-03-30,Maximum Sharpe,BEL.NS,0.20000000000000007,756
1109,2026-04-01,2026-03-30,Maximum Sharpe,TRENT.NS,0.03146251298485911,756
1110,2026-04-01,2026-03-30,Risk Parity,HDFCBANK.NS,0.11621434832165435,756
1111,2026-04-01,2026-03-30,Risk Parity,TCS.NS,0.12421294912186205,756
1112,2026-04-01,2026-03-30,Risk Parity,HINDUNILVR.NS,0.15206831778269977,756
1113,2026-04-01,2026-03-30,Risk Parity,SUNPHARMA.NS,0.1280540132742024,756
1114,2026-04-01,2026-03-30,Risk Parity,POWERGRID.NS,0.08585699997429122,756
1115,2026-04-01,2026-03-30,Risk Parity,BHARTIARTL.NS,0.11017244333626541,756
1116,2026-04-01,2026-03-30,Risk Parity,LT.NS,0.08135820332400301,756
1117,2026-04-01,2026-03-30,Risk Parity,M&M.NS,0.07131540131328891,756
1118,2026-04-01,2026-03-30,Risk Parity,BEL.NS,0.06639687616237483,756
1119,2026-04-01,2026-03-30,Risk Parity,TRENT.NS,0.06435044738935819,756
1120,2026-05-01,2026-04-30,Current Equal Weight,HDFCBANK.NS,0.1,756
1121,2026-05-01,2026-04-30,Current Equal Weight,TCS.NS,0.1,756
1122,2026-05-01,2026-04-30,Current Equal Weight,HINDUNILVR.NS,0.1,756
1123,2026-05-01,2026-04-30,Current Equal Weight,SUNPHARMA.NS,0.1,756
1124,2026-05-01,2026-04-30,Current Equal Weight,POWERGRID.NS,0.1,756
1125,2026-05-01,2026-04-30,Current Equal Weight,BHARTIARTL.NS,0.1,756
1126,2026-05-01,2026-04-30,Current Equal Weight,LT.NS,0.1,756
1127,2026-05-01,2026-04-30,Current Equal Weight,M&M.NS,0.1,756
1128,2026-05-01,2026-04-30,Current Equal Weight,BEL.NS,0.1,756
1129,2026-05-01,2026-04-30,Current Equal Weight,TRENT.NS,0.1,756
1130,2026-05-01,2026-04-30,Minimum Volatility,HDFCBANK.NS,0.19045249261495448,756
1131,2026-05-01,2026-04-30,Minimum Volatility,TCS.NS,0.16295625727484925,756
1132,2026-05-01,2026-04-30,Minimum Volatility,HINDUNILVR.NS,0.19999999999999996,756
1133,2026-05-01,2026-04-30,Minimum Volatility,SUNPHARMA.NS,0.19999999999999996,756
1134,2026-05-01,2026-04-30,Minimum Volatility,POWERGRID.NS,0.06429625886109916,756
1135,2026-05-01,2026-04-30,Minimum Volatility,BHARTIARTL.NS,0.14041676336277853,756
1136,2026-05-01,2026-04-30,Minimum Volatility,LT.NS,0.01588454766393833,756
1137,2026-05-01,2026-04-30,Minimum Volatility,M&M.NS,0.0,756
1138,2026-05-01,2026-04-30,Minimum Volatility,BEL.NS,0.014207190578119309,756
1139,2026-05-01,2026-04-30,Minimum Volatility,TRENT.NS,0.01178648964426088,756
1140,2026-05-01,2026-04-30,Maximum Sharpe,HDFCBANK.NS,0.0,756
1141,2026-05-01,2026-04-30,Maximum Sharpe,TCS.NS,0.0,756
1142,2026-05-01,2026-04-30,Maximum Sharpe,HINDUNILVR.NS,0.07686860683636379,756
1143,2026-05-01,2026-04-30,Maximum Sharpe,SUNPHARMA.NS,0.20000000000000007,756
1144,2026-05-01,2026-04-30,Maximum Sharpe,POWERGRID.NS,0.1116723947171027,756
1145,2026-05-01,2026-04-30,Maximum Sharpe,BHARTIARTL.NS,0.20000000000000007,756
1146,2026-05-01,2026-04-30,Maximum Sharpe,LT.NS,0.022653644191269067,756
1147,2026-05-01,2026-04-30,Maximum Sharpe,M&M.NS,0.14551129475958524,756
1148,2026-05-01,2026-04-30,Maximum Sharpe,BEL.NS,0.20000000000000004,756
1149,2026-05-01,2026-04-30,Maximum Sharpe,TRENT.NS,0.043294059495679126,756
1150,2026-05-01,2026-04-30,Risk Parity,HDFCBANK.NS,0.11437018133491383,756
1151,2026-05-01,2026-04-30,Risk Parity,TCS.NS,0.12271613226942722,756
1152,2026-05-01,2026-04-30,Risk Parity,HINDUNILVR.NS,0.151323191621831,756
1153,2026-05-01,2026-04-30,Risk Parity,SUNPHARMA.NS,0.1282269764106264,756
1154,2026-05-01,2026-04-30,Risk Parity,POWERGRID.NS,0.08697195672057266,756
1155,2026-05-01,2026-04-30,Risk Parity,BHARTIARTL.NS,0.11179879481684697,756
1156,2026-05-01,2026-04-30,Risk Parity,LT.NS,0.08000721209382641,756
1157,2026-05-01,2026-04-30,Risk Parity,M&M.NS,0.07129040237281965,756
1158,2026-05-01,2026-04-30,Risk Parity,BEL.NS,0.0685979680763966,756
1159,2026-05-01,2026-04-30,Risk Parity,TRENT.NS,0.06469718428273931,756
1160,2026-06-01,2026-05-29,Current Equal Weight,HDFCBANK.NS,0.1,756
1161,2026-06-01,2026-05-29,Current Equal Weight,TCS.NS,0.1,756
1162,2026-06-01,2026-05-29,Current Equal Weight,HINDUNILVR.NS,0.1,756
1163,2026-06-01,2026-05-29,Current Equal Weight,SUNPHARMA.NS,0.1,756
1164,2026-06-01,2026-05-29,Current Equal Weight,POWERGRID.NS,0.1,756
1165,2026-06-01,2026-05-29,Current Equal Weight,BHARTIARTL.NS,0.1,756
1166,2026-06-01,2026-05-29,Current Equal Weight,LT.NS,0.1,756
1167,2026-06-01,2026-05-29,Current Equal Weight,M&M.NS,0.1,756
1168,2026-06-01,2026-05-29,Current Equal Weight,BEL.NS,0.1,756
1169,2026-06-01,2026-05-29,Current Equal Weight,TRENT.NS,0.1,756
1170,2026-06-01,2026-05-29,Minimum Volatility,HDFCBANK.NS,0.191736051573043,756
1171,2026-06-01,2026-05-29,Minimum Volatility,TCS.NS,0.16493299664141245,756
1172,2026-06-01,2026-05-29,Minimum Volatility,HINDUNILVR.NS,0.19999999999999996,756
1173,2026-06-01,2026-05-29,Minimum Volatility,SUNPHARMA.NS,0.19999999999999996,756
1174,2026-06-01,2026-05-29,Minimum Volatility,POWERGRID.NS,0.06292729910347117,756
1175,2026-06-01,2026-05-29,Minimum Volatility,BHARTIARTL.NS,0.13627507827544497,756
1176,2026-06-01,2026-05-29,Minimum Volatility,LT.NS,0.020878732314424674,756
1177,2026-06-01,2026-05-29,Minimum Volatility,M&M.NS,0.0,756
1178,2026-06-01,2026-05-29,Minimum Volatility,BEL.NS,0.012284926352356947,756
1179,2026-06-01,2026-05-29,Minimum Volatility,TRENT.NS,0.010964915739846754,756
1180,2026-06-01,2026-05-29,Maximum Sharpe,HDFCBANK.NS,0.0,756
1181,2026-06-01,2026-05-29,Maximum Sharpe,TCS.NS,0.0,756
1182,2026-06-01,2026-05-29,Maximum Sharpe,HINDUNILVR.NS,0.06413649547990703,756
1183,2026-06-01,2026-05-29,Maximum Sharpe,SUNPHARMA.NS,0.19999999999999987,756
1184,2026-06-01,2026-05-29,Maximum Sharpe,POWERGRID.NS,0.078081532161054,756
1185,2026-06-01,2026-05-29,Maximum Sharpe,BHARTIARTL.NS,0.19999999999999993,756
1186,2026-06-01,2026-05-29,Maximum Sharpe,LT.NS,0.05218798532930581,756
1187,2026-06-01,2026-05-29,Maximum Sharpe,M&M.NS,0.15199385415347286,756
1188,2026-06-01,2026-05-29,Maximum Sharpe,BEL.NS,0.19999999999999993,756
1189,2026-06-01,2026-05-29,Maximum Sharpe,TRENT.NS,0.05360013287626055,756
1190,2026-06-01,2026-05-29,Risk Parity,HDFCBANK.NS,0.11386098833012077,756
1191,2026-06-01,2026-05-29,Risk Parity,TCS.NS,0.12306670982000817,756
1192,2026-06-01,2026-05-29,Risk Parity,HINDUNILVR.NS,0.1512210230761348,756
1193,2026-06-01,2026-05-29,Risk Parity,SUNPHARMA.NS,0.12800734440165484,756
1194,2026-06-01,2026-05-29,Risk Parity,POWERGRID.NS,0.08710306553639474,756
1195,2026-06-01,2026-05-29,Risk Parity,BHARTIARTL.NS,0.11118719584298524,756
1196,2026-06-01,2026-05-29,Risk Parity,LT.NS,0.08097933678053627,756
1197,2026-06-01,2026-05-29,Risk Parity,M&M.NS,0.07121791973530404,756
1198,2026-06-01,2026-05-29,Risk Parity,BEL.NS,0.06860487197655901,756
1199,2026-06-01,2026-05-29,Risk Parity,TRENT.NS,0.06475154450030196,756
1200,2026-07-01,2026-06-30,Current Equal Weight,HDFCBANK.NS,0.1,756
